GEN1,GEN2,GEN3,GEN4,GEN5,GEN6,GEN7,GEN8,GEN9,GEN10,GEN11,GEN12,GEN13,GEN14,GEN15,GEN16,GEN17,GEN18,GEN19,GEN20,GEN21,GEN22,GEN23,GEN24,GEN25,GEN26,GEN27,GEN28,GEN29,GEN30,GEN31,GEN32
1,1,1,1,1,1,1,1,1,1,1,0,0.235048579,0,0.235048579,0,0.235048579,1,1,0,0.235048579,1,0,0.235048579,1,0,0.235048579,0,0.235048579,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0227578,0.239078805,0.0227578,0.239078805,0.0227578,0.239078805,1,1,0.0227578,0.239078805,1,0.0227578,0.239078805,1,0.0227578,0.239078805,0.0227578,0.239078805,1,0.0227578,0.0227578
1,1,1,1,1,1,1,1,1,1,1,0.15373,0.250161929,0.15373,0.250161929,0.15373,0.250161929,1,1,0.15373,0.250161929,1,0.15373,0.250161929,1,0.15373,0.250161929,0.15373,0.250161929,1,0.15373,0.15373
1,1,1,1,1,1,1,1,1,1,1,0.243582,0.255919395,0.243582,0.255919395,0.243582,0.255919395,1,1,0.243582,0.255919395,1,0.243582,0.255919395,1,0.243582,0.255919395,0.243582,0.255919395,1,0.243582,0.243582
1,1,1,1,1,1,1,1,1,1,1,0.130706,0.248218784,0.130706,0.248218784,0.130706,0.248218784,1,1,0.130706,0.248218784,1,0.130706,0.248218784,1,0.130706,0.248218784,0.130706,0.248218784,1,0.130706,0.130706
1,1,1,1,1,1,1,1,1,1,1,0.300105,0.23713566,0.300105,0.23713566,0.300105,0.23713566,1,1,0.300105,0.23713566,1,0.300105,0.23713566,1,0.300105,0.23713566,0.300105,0.23713566,1,0.300105,0.300105
1,1,1,1,1,1,1,1,1,1,1,0.385684,0.234184959,0.385684,0.234184959,0.385684,0.234184959,1,1,0.385684,0.234184959,1,0.385684,0.234184959,1,0.385684,0.234184959,0.385684,0.234184959,1,0.385684,0.385684
1,1,1,1,1,1,1,1,1,1,1,0.398773,0.220367039,0.398773,0.220367039,0.398773,0.220367039,1,1,0.398773,0.220367039,1,0.398773,0.220367039,1,0.398773,0.220367039,0.398773,0.220367039,1,0.398773,0.398773
1,1,1,1,1,1,1,1,1,1,1,0.204878,0.206836992,0.204878,0.206836992,0.204878,0.206836992,1,1,0.204878,0.206836992,1,0.204878,0.206836992,1,0.204878,0.206836992,0.204878,0.206836992,1,0.204878,0.204878
1,1,1,1,1,1,1,1,1,1,1,0,0.199280317,0,0.199280317,0,0.199280317,1,1,0,0.199280317,1,0,0.199280317,1,0,0.199280317,0,0.199280317,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.207052897,0,0.207052897,0,0.207052897,1,1,0,0.207052897,1,0,0.207052897,1,0,0.207052897,0,0.207052897,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.231234257,0,0.231234257,0,0.231234257,1,1,0,0.231234257,1,0,0.231234257,1,0,0.231234257,0,0.231234257,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.238359122,0,0.238359122,0,0.238359122,1,1,0,0.238359122,1,0,0.238359122,1,0,0.238359122,0,0.238359122,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.229291112,0,0.229291112,0,0.229291112,1,1,0,0.229291112,1,0,0.229291112,1,0,0.229291112,0,0.229291112,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.221806405,0,0.221806405,0,0.221806405,1,1,0,0.221806405,1,0,0.221806405,1,0,0.221806405,0,0.221806405,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.214033825,0,0.214033825,0,0.214033825,1,1,0,0.214033825,1,0,0.214033825,1,0,0.214033825,0,0.214033825,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.2129543,0,0.2129543,0,0.2129543,1,1,0,0.2129543,1,0,0.2129543,1,0,0.2129543,0,0.2129543,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.22029507,0,0.22029507,0,0.22029507,1,1,0,0.22029507,1,0,0.22029507,1,0,0.22029507,0,0.22029507,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.216120907,0,0.216120907,0,0.216120907,1,1,0,0.216120907,1,0,0.216120907,1,0,0.216120907,0,0.216120907,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.221734437,0,0.221734437,0,0.221734437,1,1,0,0.221734437,1,0,0.221734437,1,0,0.221734437,0,0.221734437,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.22634041,0,0.22634041,0,0.22634041,1,1,0,0.22634041,1,0,0.22634041,1,0,0.22634041,0,0.22634041,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.23843109,0,0.23843109,0,0.23843109,1,1,0,0.23843109,1,0,0.23843109,1,0,0.23843109,0,0.23843109,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.253904282,0,0.253904282,0,0.253904282,1,1,0,0.253904282,1,0,0.253904282,1,0,0.253904282,0,0.253904282,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.278445484,0,0.278445484,0,0.278445484,1,1,0,0.278445484,1,0,0.278445484,1,0,0.278445484,0,0.278445484,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.299676142,0,0.299676142,0,0.299676142,1,1,0,0.299676142,1,0,0.299676142,1,0,0.299676142,0,0.299676142,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0123155,0.316444764,0.0123155,0.316444764,0.0123155,0.316444764,1,1,0.0123155,0.316444764,1,0.0123155,0.316444764,1,0.0123155,0.316444764,0.0123155,0.316444764,1,0.0123155,0.0123155
1,1,1,1,1,1,1,1,1,1,1,0.0737908,0.314645556,0.0737908,0.314645556,0.0737908,0.314645556,1,1,0.0737908,0.314645556,1,0.0737908,0.314645556,1,0.0737908,0.314645556,0.0737908,0.314645556,1,0.0737908,0.0737908
1,1,1,1,1,1,1,1,1,1,1,0.0920801,0.294350486,0.0920801,0.294350486,0.0920801,0.294350486,1,1,0.0920801,0.294350486,1,0.0920801,0.294350486,1,0.0920801,0.294350486,0.0920801,0.294350486,1,0.0920801,0.0920801
1,1,1,1,1,1,1,1,1,1,1,0.116342,0.277797769,0.116342,0.277797769,0.116342,0.277797769,1,1,0.116342,0.277797769,1,0.116342,0.277797769,1,0.116342,0.277797769,0.116342,0.277797769,1,0.116342,0.116342
1,1,1,1,1,1,1,1,1,1,1,0.132052,0.246779417,0.132052,0.246779417,0.132052,0.246779417,1,1,0.132052,0.246779417,1,0.132052,0.246779417,1,0.132052,0.246779417,0.132052,0.246779417,1,0.132052,0.132052
1,1,1,1,1,1,1,1,1,1,1,0.112426,0.219359482,0.112426,0.219359482,0.112426,0.219359482,1,1,0.112426,0.219359482,1,0.112426,0.219359482,1,0.112426,0.219359482,0.112426,0.219359482,1,0.112426,0.112426
1,1,1,1,1,1,1,1,1,1,1,0.0994999,0.246851385,0.0994999,0.246851385,0.0994999,0.246851385,1,1,0.0994999,0.246851385,1,0.0994999,0.246851385,1,0.0994999,0.246851385,0.0994999,0.246851385,1,0.0994999,0.0994999
1,1,1,1,1,1,1,1,1,1,1,0.0698783,0.263907881,0.0698783,0.263907881,0.0698783,0.263907881,1,1,0.0698783,0.263907881,1,0.0698783,0.263907881,1,0.0698783,0.263907881,0.0698783,0.263907881,1,0.0698783,0.0698783
1,1,1,1,1,1,1,1,1,1,1,0,0.25527168,0,0.25527168,0,0.25527168,1,1,0,0.25527168,1,0,0.25527168,1,0,0.25527168,0,0.25527168,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.273695574,0,0.273695574,0,0.273695574,1,1,0,0.273695574,1,0,0.273695574,1,0,0.273695574,0,0.273695574,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.307304786,0,0.307304786,0,0.307304786,1,1,0,0.307304786,1,0,0.307304786,1,0,0.307304786,0,0.307304786,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.319251529,0,0.319251529,0,0.319251529,1,1,0,0.319251529,1,0,0.319251529,1,0,0.319251529,0,0.319251529,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.314429651,0,0.314429651,0,0.314429651,1,1,0,0.314429651,1,0,0.314429651,1,0,0.314429651,0,0.314429651,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.310399424,0,0.310399424,0,0.310399424,1,1,0,0.310399424,1,0,0.310399424,1,0,0.310399424,0,0.310399424,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.287657431,0,0.287657431,0,0.287657431,1,1,0,0.287657431,1,0,0.287657431,1,0,0.287657431,0,0.287657431,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.250449802,0,0.250449802,0,0.250449802,1,1,0,0.250449802,1,0,0.250449802,1,0,0.250449802,0,0.250449802,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.221086722,0,0.221086722,0,0.221086722,1,1,0,0.221086722,1,0,0.221086722,1,0,0.221086722,0,0.221086722,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.185174523,0,0.185174523,0,0.185174523,1,1,0,0.185174523,1,0,0.185174523,1,0,0.185174523,0,0.185174523,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.168189996,0,0.168189996,0,0.168189996,1,1,0,0.168189996,1,0,0.168189996,1,0,0.168189996,0,0.168189996,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.167470313,0,0.167470313,0,0.167470313,1,1,0,0.167470313,1,0,0.167470313,1,0,0.167470313,0,0.167470313,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.187621447,0,0.187621447,0,0.187621447,1,1,0,0.187621447,1,0,0.187621447,1,0,0.187621447,0,0.187621447,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.227275999,0,0.227275999,0,0.227275999,1,1,0,0.227275999,1,0,0.227275999,1,0,0.227275999,0,0.227275999,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.268297949,0,0.268297949,0,0.268297949,1,1,0,0.268297949,1,0,0.268297949,1,0,0.268297949,0,0.268297949,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.280172724,0,0.280172724,0,0.280172724,1,1,0,0.280172724,1,0,0.280172724,1,0,0.280172724,0,0.280172724,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0159416,0.295070169,0.0159416,0.295070169,0.0159416,0.295070169,1,1,0.0159416,0.295070169,1,0.0159416,0.295070169,1,0.0159416,0.295070169,0.0159416,0.295070169,1,0.0159416,0.0159416
1,1,1,1,1,1,1,1,1,1,1,0.0580378,0.303202591,0.0580378,0.303202591,0.0580378,0.303202591,1,1,0.0580378,0.303202591,1,0.0580378,0.303202591,1,0.0580378,0.303202591,0.0580378,0.303202591,1,0.0580378,0.0580378
1,1,1,1,1,1,1,1,1,1,1,0.0951938,0.285498381,0.0951938,0.285498381,0.0951938,0.285498381,1,1,0.0951938,0.285498381,1,0.0951938,0.285498381,1,0.0951938,0.285498381,0.0951938,0.285498381,1,0.0951938,0.0951938
1,1,1,1,1,1,1,1,1,1,1,0.129979,0.279309104,0.129979,0.279309104,0.129979,0.279309104,1,1,0.129979,0.279309104,1,0.129979,0.279309104,1,0.129979,0.279309104,0.129979,0.279309104,1,0.129979,0.129979
1,1,1,1,1,1,1,1,1,1,1,0.153249,0.262828356,0.153249,0.262828356,0.153249,0.262828356,1,1,0.153249,0.262828356,1,0.153249,0.262828356,1,0.153249,0.262828356,0.153249,0.262828356,1,0.153249,0.153249
1,1,1,1,1,1,1,1,1,1,1,0.151653,0.250161929,0.151653,0.250161929,0.151653,0.250161929,1,1,0.151653,0.250161929,1,0.151653,0.250161929,1,0.151653,0.250161929,0.151653,0.250161929,1,0.151653,0.151653
1,1,1,1,1,1,1,1,1,1,1,0.136335,0.24836272,0.136335,0.24836272,0.136335,0.24836272,1,1,0.136335,0.24836272,1,0.136335,0.24836272,1,0.136335,0.24836272,0.136335,0.24836272,1,0.136335,0.136335
1,1,1,1,1,1,1,1,1,1,1,0.0687598,0.23799928,0.0687598,0.23799928,0.0687598,0.23799928,1,1,0.0687598,0.23799928,1,0.0687598,0.23799928,1,0.0687598,0.23799928,0.0687598,0.23799928,1,0.0687598,0.0687598
1,1,1,1,1,1,1,1,1,1,1,0,0.232601655,0,0.232601655,0,0.232601655,1,1,0,0.232601655,1,0,0.232601655,1,0,0.232601655,0,0.232601655,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.227851745,0,0.227851745,0,0.227851745,1,1,0,0.227851745,1,0,0.227851745,1,0,0.227851745,0,0.227851745,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.250665707,0,0.250665707,0,0.250665707,1,1,0,0.250665707,1,0,0.250665707,1,0,0.250665707,0,0.250665707,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.273119827,0,0.273119827,0,0.273119827,1,1,0,0.273119827,1,0,0.273119827,1,0,0.273119827,0,0.273119827,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.333645196,0,0.333645196,0,0.333645196,1,1,0,0.333645196,1,0,0.333645196,1,0,0.333645196,0,0.333645196,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.347031306,0,0.347031306,0,0.347031306,1,1,0,0.347031306,1,0,0.347031306,1,0,0.347031306,0,0.347031306,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.334868658,0,0.334868658,0,0.334868658,1,1,0,0.334868658,1,0,0.334868658,1,0,0.334868658,0,0.334868658,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.311550918,0,0.311550918,0,0.311550918,1,1,0,0.311550918,1,0,0.311550918,1,0,0.311550918,0,0.311550918,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.286002159,0,0.286002159,0,0.286002159,1,1,0,0.286002159,1,0,0.286002159,1,0,0.286002159,0,0.286002159,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.271392587,0,0.271392587,0,0.271392587,1,1,0,0.271392587,1,0,0.271392587,1,0,0.271392587,0,0.271392587,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.226412379,0,0.226412379,0,0.226412379,1,1,0,0.226412379,1,0,0.226412379,1,0,0.226412379,0,0.226412379,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.234904642,0,0.234904642,0,0.234904642,1,1,0,0.234904642,1,0,0.234904642,1,0,0.234904642,0,0.234904642,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.243540842,0,0.243540842,0,0.243540842,1,1,0,0.243540842,1,0,0.243540842,1,0,0.243540842,0,0.243540842,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.263044261,0,0.263044261,0,0.263044261,1,1,0,0.263044261,1,0,0.263044261,1,0,0.263044261,0,0.263044261,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.280820439,0,0.280820439,0,0.280820439,1,1,0,0.280820439,1,0,0.280820439,1,0,0.280820439,0,0.280820439,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.289960417,0,0.289960417,0,0.289960417,1,1,0,0.289960417,1,0,0.289960417,1,0,0.289960417,0,0.289960417,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.018168,0.276574307,0.018168,0.276574307,0.018168,0.276574307,1,1,0.018168,0.276574307,1,0.018168,0.276574307,1,0.018168,0.276574307,0.018168,0.276574307,1,0.018168,0.018168
1,1,1,1,1,1,1,1,1,1,1,0.114163,0.240662109,0.114163,0.240662109,0.114163,0.240662109,1,1,0.114163,0.240662109,1,0.114163,0.240662109,1,0.114163,0.240662109,0.114163,0.240662109,1,0.114163,0.114163
1,1,1,1,1,1,1,1,1,1,1,0.224804,0.241165887,0.224804,0.241165887,0.224804,0.241165887,1,1,0.224804,0.241165887,1,0.224804,0.241165887,1,0.224804,0.241165887,0.224804,0.241165887,1,0.224804,0.224804
1,1,1,1,1,1,1,1,1,1,1,0.223695,0.243756747,0.223695,0.243756747,0.223695,0.243756747,1,1,0.223695,0.243756747,1,0.223695,0.243756747,1,0.223695,0.243756747,0.223695,0.243756747,1,0.223695,0.223695
1,1,1,1,1,1,1,1,1,1,1,0.178475,0.236200072,0.178475,0.236200072,0.178475,0.236200072,1,1,0.178475,0.236200072,1,0.178475,0.236200072,1,0.178475,0.236200072,0.178475,0.236200072,1,0.178475,0.178475
1,1,1,1,1,1,1,1,1,1,1,0.325591,0.214825477,0.325591,0.214825477,0.325591,0.214825477,1,1,0.325591,0.214825477,1,0.325591,0.214825477,1,0.325591,0.214825477,0.325591,0.214825477,1,0.325591,0.325591
1,1,1,1,1,1,1,1,1,1,1,0.114516,0.216048938,0.114516,0.216048938,0.114516,0.216048938,1,1,0.114516,0.216048938,1,0.114516,0.216048938,1,0.114516,0.216048938,0.114516,0.216048938,1,0.114516,0.114516
1,1,1,1,1,1,1,1,1,1,1,0.114401,0.203958258,0.114401,0.203958258,0.114401,0.203958258,1,1,0.114401,0.203958258,1,0.114401,0.203958258,1,0.114401,0.203958258,0.114401,0.203958258,1,0.114401,0.114401
1,1,1,1,1,1,1,1,1,1,1,0,0.165383231,0,0.165383231,0,0.165383231,1,1,0,0.165383231,1,0,0.165383231,1,0,0.165383231,0,0.165383231,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.153940266,0,0.153940266,0,0.153940266,1,1,0,0.153940266,1,0,0.153940266,1,0,0.153940266,0,0.153940266,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.169485426,0,0.169485426,0,0.169485426,1,1,0,0.169485426,1,0,0.169485426,1,0,0.169485426,0,0.169485426,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.182511695,0,0.182511695,0,0.182511695,1,1,0,0.182511695,1,0,0.182511695,1,0,0.182511695,0,0.182511695,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.213602015,0,0.213602015,0,0.213602015,1,1,0,0.213602015,1,0,0.213602015,1,0,0.213602015,0,0.213602015,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.234184959,0,0.234184959,0,0.234184959,1,1,0,0.234184959,1,0,0.234184959,1,0,0.234184959,0,0.234184959,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.248146815,0,0.248146815,0,0.248146815,1,1,0,0.248146815,1,0,0.248146815,1,0,0.248146815,0,0.248146815,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.264483627,0,0.264483627,0,0.264483627,1,1,0,0.264483627,1,0,0.264483627,1,0,0.264483627,0,0.264483627,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.272400144,0,0.272400144,0,0.272400144,1,1,0,0.272400144,1,0,0.272400144,1,0,0.272400144,0,0.272400144,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.252824757,0,0.252824757,0,0.252824757,1,1,0,0.252824757,1,0,0.252824757,1,0,0.252824757,0,0.252824757,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.243540842,0,0.243540842,0,0.243540842,1,1,0,0.243540842,1,0,0.243540842,1,0,0.243540842,0,0.243540842,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.223605614,0,0.223605614,0,0.223605614,1,1,0,0.223605614,1,0,0.223605614,1,0,0.223605614,0,0.223605614,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.18790932,0,0.18790932,0,0.18790932,1,1,0,0.18790932,1,0,0.18790932,1,0,0.18790932,0,0.18790932,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.16286434,0,0.16286434,0,0.16286434,1,1,0,0.16286434,1,0,0.16286434,1,0,0.16286434,0,0.16286434,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.128751349,0,0.128751349,0,0.128751349,1,1,0,0.128751349,1,0,0.128751349,1,0,0.128751349,0,0.128751349,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.113278158,0,0.113278158,0,0.113278158,1,1,0,0.113278158,1,0,0.113278158,1,0,0.113278158,0,0.113278158,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0480081,0.117164448,0.0480081,0.117164448,0.0480081,0.117164448,1,1,0.0480081,0.117164448,1,0.0480081,0.117164448,1,0.0480081,0.117164448,0.0480081,0.117164448,1,0.0480081,0.0480081
1,1,1,1,1,1,1,1,1,1,1,0.328216,0.131054336,0.328216,0.131054336,0.328216,0.131054336,1,1,0.328216,0.131054336,1,0.328216,0.131054336,1,0.328216,0.131054336,0.328216,0.131054336,1,0.328216,0.328216
1,1,1,1,1,1,1,1,1,1,1,0.493941,0.142713206,0.493941,0.142713206,0.493941,0.142713206,1,1,0.493941,0.142713206,1,0.493941,0.142713206,1,0.493941,0.142713206,0.493941,0.142713206,1,0.493941,0.493941
1,1,1,1,1,1,1,1,1,1,1,0.592737,0.147679021,0.592737,0.147679021,0.592737,0.147679021,1,1,0.592737,0.147679021,1,0.592737,0.147679021,1,0.592737,0.147679021,0.592737,0.147679021,1,0.592737,0.592737
1,1,1,1,1,1,1,1,1,1,1,0.615892,0.14775099,0.615892,0.14775099,0.615892,0.14775099,1,1,0.615892,0.14775099,1,0.615892,0.14775099,1,0.615892,0.14775099,0.615892,0.14775099,1,0.615892,0.615892
1,1,1,1,1,1,1,1,1,1,1,0.567096,0.145735876,0.567096,0.145735876,0.567096,0.145735876,1,1,0.567096,0.145735876,1,0.567096,0.145735876,1,0.567096,0.145735876,0.567096,0.145735876,1,0.567096,0.567096
1,1,1,1,1,1,1,1,1,1,1,0.443605,0.156819,0.443605,0.156819,0.443605,0.156819,1,1,0.443605,0.156819,1,0.443605,0.156819,1,0.443605,0.156819,0.443605,0.156819,1,0.443605,0.443605
1,1,1,1,1,1,1,1,1,1,1,0.239913,0.167470313,0.239913,0.167470313,0.239913,0.167470313,1,1,0.239913,0.167470313,1,0.239913,0.167470313,1,0.239913,0.167470313,0.239913,0.167470313,1,0.239913,0.239913
1,1,1,1,1,1,1,1,1,1,1,0,0.171716445,0,0.171716445,0,0.171716445,1,1,0,0.171716445,1,0,0.171716445,1,0,0.171716445,0,0.171716445,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.19352285,0,0.19352285,0,0.19352285,1,1,0,0.19352285,1,0,0.19352285,1,0,0.19352285,0,0.19352285,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.234256927,0,0.234256927,0,0.234256927,1,1,0,0.234256927,1,0,0.234256927,1,0,0.234256927,0,0.234256927,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.255559554,0,0.255559554,0,0.255559554,1,1,0,0.255559554,1,0,0.255559554,1,0,0.255559554,0,0.255559554,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.270025189,0,0.270025189,0,0.270025189,1,1,0,0.270025189,1,0,0.270025189,1,0,0.270025189,0,0.270025189,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.259229939,0,0.259229939,0,0.259229939,1,1,0,0.259229939,1,0,0.259229939,1,0,0.259229939,0,0.259229939,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.227419935,0,0.227419935,0,0.227419935,1,1,0,0.227419935,1,0,0.227419935,1,0,0.227419935,0,0.227419935,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.210003598,0,0.210003598,0,0.210003598,1,1,0,0.210003598,1,0,0.210003598,1,0,0.210003598,0,0.210003598,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.206261245,0,0.206261245,0,0.206261245,1,1,0,0.206261245,1,0,0.206261245,1,0,0.206261245,0,0.206261245,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.206693055,0,0.206693055,0,0.206693055,1,1,0,0.206693055,1,0,0.206693055,1,0,0.206693055,0,0.206693055,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.194458438,0,0.194458438,0,0.194458438,1,1,0,0.194458438,1,0,0.194458438,1,0,0.194458438,0,0.194458438,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.177329975,0,0.177329975,0,0.177329975,1,1,0,0.177329975,1,0,0.177329975,1,0,0.177329975,0,0.177329975,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.177258006,0,0.177258006,0,0.177258006,1,1,0,0.177258006,1,0,0.177258006,1,0,0.177258006,0,0.177258006,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.186038143,0,0.186038143,0,0.186038143,1,1,0,0.186038143,1,0,0.186038143,1,0,0.186038143,0,0.186038143,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.201511335,0,0.201511335,0,0.201511335,1,1,0,0.201511335,1,0,0.201511335,1,0,0.201511335,0,0.201511335,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.209139978,0,0.209139978,0,0.209139978,1,1,0,0.209139978,1,0,0.209139978,1,0,0.209139978,0,0.209139978,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0394183,0.238071249,0.0394183,0.238071249,0.0394183,0.238071249,1,1,0.0394183,0.238071249,1,0.0394183,0.238071249,1,0.0394183,0.238071249,0.0394183,0.238071249,1,0.0394183,0.0394183
1,1,1,1,1,1,1,1,1,1,1,0.294828,0.282259806,0.294828,0.282259806,0.294828,0.282259806,1,1,0.294828,0.282259806,1,0.294828,0.282259806,1,0.294828,0.282259806,0.294828,0.282259806,1,0.294828,0.294828
1,1,1,1,1,1,1,1,1,1,1,0.420647,0.299172364,0.420647,0.299172364,0.420647,0.299172364,1,1,0.420647,0.299172364,1,0.420647,0.299172364,1,0.420647,0.299172364,0.420647,0.299172364,1,0.420647,0.420647
1,1,1,1,1,1,1,1,1,1,1,0.515785,0.294782296,0.515785,0.294782296,0.515785,0.294782296,1,1,0.515785,0.294782296,1,0.515785,0.294782296,1,0.515785,0.294782296,0.515785,0.294782296,1,0.515785,0.515785
1,1,1,1,1,1,1,1,1,1,1,0.524145,0.314573588,0.524145,0.314573588,0.524145,0.314573588,1,1,0.524145,0.314573588,1,0.524145,0.314573588,1,0.524145,0.314573588,0.524145,0.314573588,1,0.524145,0.524145
1,1,1,1,1,1,1,1,1,1,1,0.531672,0.305289673,0.531672,0.305289673,0.531672,0.305289673,1,1,0.531672,0.305289673,1,0.531672,0.305289673,1,0.531672,0.305289673,0.531672,0.305289673,1,0.531672,0.531672
1,1,1,1,1,1,1,1,1,1,1,0.402283,0.308456279,0.402283,0.308456279,0.402283,0.308456279,1,1,0.402283,0.308456279,1,0.402283,0.308456279,1,0.402283,0.308456279,0.402283,0.308456279,1,0.402283,0.402283
1,1,1,1,1,1,1,1,1,1,1,0.214215,0.300755668,0.214215,0.300755668,0.214215,0.300755668,1,1,0.214215,0.300755668,1,0.214215,0.300755668,1,0.214215,0.300755668,0.214215,0.300755668,1,0.214215,0.214215
1,1,1,1,1,1,1,1,1,1,1,0,0.302842749,0,0.302842749,0,0.302842749,1,1,0,0.302842749,1,0,0.302842749,1,0,0.302842749,0,0.302842749,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.291543721,0,0.291543721,0,0.291543721,1,1,0,0.291543721,1,0,0.291543721,1,0,0.291543721,0,0.291543721,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.280028787,0,0.280028787,0,0.280028787,1,1,0,0.280028787,1,0,0.280028787,1,0,0.280028787,0,0.280028787,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.290248291,0,0.290248291,0,0.290248291,1,1,0,0.290248291,1,0,0.290248291,1,0,0.290248291,0,0.290248291,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.307736596,0,0.307736596,0,0.307736596,1,1,0,0.307736596,1,0,0.307736596,1,0,0.307736596,0,0.307736596,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.34516013,0,0.34516013,0,0.34516013,1,1,0,0.34516013,1,0,0.34516013,1,0,0.34516013,0,0.34516013,1,0,0
